bo631501.02
10	4	0.31	0.2675	42.5
10	5	0.31	0.2675	50
10	6	0.31	0.2675	50
10	7	0.31	0.2675	27.5
11	0	0.385	0.21	7.5
11	1	0.385	0.21	10
11	2	0.385	0.21	15
11	3	0.385	0.21	17.5
11	4	0.385	0.21	10
11	5	0.385	0.21	7.5
11	6	0.385	0.21	30
11	7	0.385	0.21	2.5
12	0	0.1925	0.1975	47.5
12	1	0.1925	0.1975	47.5
12	2	0.1925	0.1975	42.5
12	3	0.1925	0.1975	55
12	4	0.1925	0.1975	57.5
12	5	0.1925	0.1975	80
12	6	0.1925	0.1975	45
12	7	0.1925	0.1975	57.5
13	0	0.2675	0.14	20
13	1	0.2675	0.14	25
13	2	0.2675	0.14	17.5
13	3	0.2675	0.14	40
13	4	0.2675	0.14	17.5
13	5	0.2675	0.14	12.5
13	6	0.2675	0.14	22.5
13	7	0.2675	0.14	32.5
end of bo631401.06
bo631502.02
0	0	0.32	0.58	70
0	1	0.32	0.58	92.5
0	2	0.32	0.58	57.5
0	3	0.32	0.58	42.5
0	4	0.32	0.58	60
0	5	0.32	0.58	52.5
0	6	0.32	0.58	85
0	7	0.32	0.58	45
1	0	0.395	0.5225	102.5
1	1	0.395	0.5225	52.5
1	2	0.395	0.5225	90
1	3	0.395	0.5225	45
1	4	0.395	0.5225	72.5
1	5	0.395	0.5225	12.5
1	6	0.395	0.5225	57.5
2	0	0.47	0.465	42.5
2	1	0.47	0.465	35
2	2	0.47	0.465	42.5
2	3	0.47	0.465	50
2	4	0.47	0.465	47.5
2	5	0.47	0.465	45
2	6	0.47	0.465	52.5
2	7	0.47	0.465	10
3	0	0.545	0.4075	15
3	1	0.545	0.4075	10
3	2	0.545	0.4075	17.5
3	3	0.545	0.4075	17.5
3	4	0.545	0.4075	25
3	5	0.545	0.4075	5
3	6	0.545	0.4075	17.5
3	7	0.545	0.4075	27.5
4	0	0.62	0.35	10
4	1	0.62	0.35	22.5
4	2	0.62	0.35	2.5
4	3	0.62	0.35	0
4	4	0.62	0.35	0
4	5	0.62	0.35	7.5
4	6	0.62	0.35	2.5
4	7	0.62	0.35	5
5	0	0.2775	0.4525	77.5
5	1	0.2775	0.4525	62.5
5	2	0.2775	0.4525	62.5
5	3	0.2775	0.4525	67.5
5	4	0.2775	0.4525	12.5
5	5	0.2775	0.4525	72.5
5	6	0.2775	0.4525	32.5
5	7	0.2775	0.4525	32.5
6	0	0.3525	0.395	60
6	1	0.3525	0.395	15
6	2	0.3525	0.395	50
6	3	0.3525	0.395	45
6	4	0.3525	0.395	27.5
6	5	0.3525	0.395	47.5
6	6	0.3525	0.395	42.5
6	7	0.3525	0.395	57.5
7	0	0.4275	0.3375	15
7	1	0.4275	0.3375	7.5
7	2	0.4275	0.3375	20
7	3	0.4275	0.3375	15
7	4	0.4275	0.3375	7.5
7	5	0.4275	0.3375	15
7	6	0.4275	0.3375	22.5
7	7	0.4275	0.3375	10
8	0	0.5025	0.28	5
8	1	0.5025	0.28	0
8	2	0.5025	0.28	2.5
8	3	0.5025	0.28	0
8	4	0.5025	0.28	0
8	5	0.5025	0.28	-2.5
8	6	0.5025	0.28	0
8	7	0.5025	0.28	-12.5
9	0	0.235	0.325	55
9	1	0.235	0.325	40
9	2	0.235	0.325	45
9	3	0.235	0.325	50
9	4	0.235	0.325	50
9	5	0.235	0.325	27.5
9	6	0.235	0.325	45
9	7	0.235	0.325	37.5
10	0	0.31	0.2675	7.5
10	1	0.31	0.2675	20
10	2	0.31	0.2675	15
10	3	0.31	0.2675	7.5
10	4	0.31	0.2675	40
10	5	0.31	0.2675	20
10	6	0.31	0.2675	15
10	7	0.31	0.2675	20
11	0	0.385	0.21	0
11	1	0.385	0.21	-5
11	2	0.385	0.21	2.5
11	3	0.385	0.21	2.5
11	4	0.385	0.21	-10
11	5	0.385	0.21	0
11	6	0.385	0.21	2.5
11	7	0.385	0.21	-12.5
12	0	0.1925	0.1975	17.5
12	1	0.1925	0.1975	10
12	2	0.1925	0.1975	25
12	3	0.1925	0.1975	-7.5
12	4	0.1925	0.1975	40
12	5	0.1925	0.1975	10
12	6	0.1925	0.1975	30
12	7	0.1925	0.1975	27.5
13	0	0.2675	0.14	2.5
13	1	0.2675	0.14	2.5
13	2	0.2675	0.14	0
13	3	0.2675	0.14	-2.5
13	4	0.2675	0.14	2.5
13	5	0.2675	0.14	0
13	6	0.2675	0.14	2.5
13	7	0.2675	0.14	0
end of bo631502.02
bo641002.03
0	0	0.32	0.58	17.5
0	1	0.32	0.58	10
0	2	0.32	0.58	15
0	3	0.32	0.58	7.5
0	4	0.32	0.58	15
0	5	0.32	0.58	15
0	6	0.32	0.58	10
1	0	0.395	0.5225	12.5
1	1	0.395	0.5225	15
1	2	0.395	0.5225	7.5
1	3	0.395	0.5225	7.5
1	4	0.395	0.5225	25
1	5	0.395	0.5225	2.5
1	6	0.395	0.5225	7.5
2	0	0.47	0.465	22.5
2	1	0.47	0.465	10
2	2	0.47	0.465	12.5
2	3	0.47	0.465	20
2	4	0.47	0.465	15
2	5	0.47	0.465	10
2	6	0.47	0.465	5
3	0	0.545	0.4075	30
3	1	0.545	0.4075	7.5
3	2	0.545	0.4075	5
3	3	0.545	0.4075	5
3	4	0.545	0.4075	12.5
3	5	0.545	0.4075	10
3	6	0.545	0.4075	25
4	0	0.62	0.35	22.5
4	1	0.62	0.35	12.5
4	2	0.62	0.35	10
4	3	0.62	0.35	20
4	4	0.62	0.35	7.5
4	5	0.62	0.35	15
4	6	0.62	0.35	15
5	0	0.2775	0.4525	12.5
5	1	0.2775	0.4525	12.5
5	2	0.2775	0.4525	17.5
5	3	0.2775	0.4525	10
5	4	0.2775	0.4525	10
5	5	0.2775	0.4525	10
5	6	0.2775	0.4525	7.5
6	0	0.3525	0.395	12.5
6	1	0.3525	0.395	20
6	2	0.3525	0.395	27.5
6	3	0.3525	0.395	12.5
6	4	0.3525	0.395	15
6	5	0.3525	0.395	2.5
6	6	0.3525	0.395	10
7	0	0.4275	0.3375	12.5
7	1	0.4275	0.3375	22.5
7	2	0.4275	0.3375	15
7	3	0.4275	0.3375	27.5
7	4	0.4275	0.3375	7.5
7	5	0.4275	0.3375	7.5
7	6	0.4275	0.3375	25
8	0	0.5025	0.28	17.5
8	1	0.5025	0.28	25
8	2	0.5025	0.28	15
8	3	0.5025	0.28	15
8	4	0.5025	0.28	0
8	5	0.5025	0.28	15
8	6	0.5025	0.28	20
9	0	0.235	0.325	20
9	1	0.235	0.325	17.5
9	2	0.235	0.325	17.5
9	3	0.235	0.325	25
9	4	0.235	0.325	30
9	5	0.235	0.325	20
9	6	0.235	0.325	17.5
10	0	0.31	0.2675	30
10	1	0.31	0.2675	25
10	2	0.31	0.2675	35
10	3	0.31	0.2675	20
10	4	0.31	0.2675	25
10	5	0.31	0.2675	25
10	6	0.31	0.2675	22.5
11	0	0.385	0.21	47.5
11	1	0.385	0.21	37.5
11	2	0.385	0.21	22.5
11	3	0.385	0.21	30
11	4	0.385	0.21	25
11	5	0.385	0.21	27.5
11	6	0.385	0.21	37.5
12	0	0.1925	0.1975	22.5
12	1	0.1925	0.1975	20
12	2	0.1925	0.1975	25
12	3	0.1925	0.1975	27.5
12	4	0.1925	0.1975	25
12	5	0.1925	0.1975	22.5
12	6	0.1925	0.1975	25
13	0	0.2675	0.14	27.5
13	1	0.2675	0.14	42.5
13	2	0.2675	0.14	37.5
13	3	0.2675	0.14	40
13	4	0.2675	0.14	35
13	5	0.2675	0.14	45
13	6	0.2675	0.14	37.5
14	0	0.15	0.07	30
14	1	0.15	0.07	30
14	2	0.15	0.07	25
14	3	0.15	0.07	35
14	4	0.15	0.07	27.5
14	5	0.15	0.07	27.5
14	6	0.15	0.07	30
end of bo641002.03
bo631201.09
0	0	0.32	0.58	47.5
0	1	0.32	0.58	17.5
0	2	0.32	0.58	17.5
0	3	0.32	0.58	10
0	4	0.32	0.58	12.5
0	5	0.32	0.58	27.5
0	6	0.32	0.58	27.5
0	7	0.32	0.58	22.5
1	0	0.395	0.5225	55
1	1	0.395	0.5225	25
1	2	0.395	0.5225	12.5
1	3	0.395	0.5225	37.5
1	4	0.395	0.5225	17.5
1	5	0.395	0.5225	47.5
1	6	0.395	0.5225	40
1	7	0.395	0.5225	17.5
2	0	0.47	0.465	42.5
2	1	0.47	0.465	42.5
2	2	0.47	0.465	17.5
2	3	0.47	0.465	10
2	4	0.47	0.465	30
2	5	0.47	0.465	25
2	6	0.47	0.465	10
2	7	0.47	0.465	12.5
3	0	0.545	0.4075	15
3	1	0.545	0.4075	12.5
3	2	0.545	0.4075	2.5
3	3	0.545	0.4075	7.5
3	4	0.545	0.4075	10
3	5	0.545	0.4075	20
3	6	0.545	0.4075	2.5
3	7	0.545	0.4075	22.5
4	0	0.62	0.35	0
4	1	0.62	0.35	0
4	2	0.62	0.35	0
4	3	0.62	0.35	17.5
4	4	0.62	0.35	-7.5
4	5	0.62	0.35	15
4	6	0.62	0.35	7.5
4	7	0.62	0.35	7.5
5	0	0.2775	0.4525	22.5
5	1	0.2775	0.4525	35
5	2	0.2775	0.4525	17.5
5	3	0.2775	0.4525	15
5	4	0.2775	0.4525	27.5
5	5	0.2775	0.4525	45
5	6	0.2775	0.4525	37.5
5	7	0.2775	0.4525	32.5
6	0	0.3525	0.395	12.5
6	1	0.3525	0.395	15
6	2	0.3525	0.395	-2.5
6	3	0.3525	0.395	10
6	4	0.3525	0.395	10
6	5	0.3525	0.395	5
6	6	0.3525	0.395	12.5
6	7	0.3525	0.395	35
7	0	0.4275	0.3375	17.5
7	1	0.4275	0.3375	2.5
7	2	0.4275	0.3375	17.5
7	3	0.4275	0.3375	15
7	4	0.4275	0.3375	5
7	5	0.4275	0.3375	7.5
7	6	0.4275	0.3375	17.5
7	7	0.4275	0.3375	22.5
8	0	0.5025	0.28	0
8	1	0.5025	0.28	0
8	2	0.5025	0.28	5
8	3	0.5025	0.28	0
8	4	0.5025	0.28	5
8	5	0.5025	0.28	0
8	6	0.5025	0.28	0
8	7	0.5025	0.28	0
9	0	0.235	0.325	15
9	1	0.235	0.325	7.5
9	2	0.235	0.325	12.5
9	3	0.235	0.325	12.5
9	4	0.235	0.325	12.5
9	5	0.235	0.325	10
9	6	0.235	0.325	10
9	7	0.235	0.325	12.5
10	0	0.31	0.2675	2.5
10	1	0.31	0.2675	0
10	2	0.31	0.2675	5
10	3	0.31	0.2675	0
10	4	0.31	0.2675	7.5
10	5	0.31	0.2675	5
10	6	0.31	0.2675	5
10	7	0.31	0.2675	2.5
11	0	0.385	0.21	0
11	1	0.385	0.21	2.5
11	2	0.385	0.21	0
11	3	0.385	0.21	0
11	4	0.385	0.21	0
11	5	0.385	0.21	-5
11	6	0.385	0.21	2.5
11	7	0.385	0.21	0
12	0	0.1925	0.1975	0
12	1	0.1925	0.1975	5
12	2	0.1925	0.1975	0
12	3	0.1925	0.1975	7.5
12	4	0.1925	0.1975	2.5
12	5	0.1925	0.1975	2.5
12	6	0.1925	0.1975	2.5
12	7	0.1925	0.1975	5
13	0	0.2675	0.14	-5
13	1	0.2675	0.14	0
13	2	0.2675	0.14	0
13	3	0.2675	0.14	0
13	4	0.2675	0.14	0
13	5	0.2675	0.14	2.5
13	6	0.2675	0.14	0
13	7	0.2675	0.14	0
end of bo631201.09
bo640301.02
0	0	0.32	0.58	2.5
0	1	0.32	0.58	-5
0	2	0.32	0.58	15
0	3	0.32	0.58	0
0	4	0.32	0.58	0
0	5	0.32	0.58	0
0	6	0.32	0.58	25
0	7	0.32	0.58	27.5
1	0	0.395	0.5225	17.5
1	1	0.395	0.5225	2.5
1	2	0.395	0.5225	30
1	3	0.395	0.5225	0
1	4	0.395	0.5225	5
1	5	0.395	0.5225	7.5
1	6	0.395	0.5225	10
1	7	0.395	0.5225	10
2	0	0.47	0.465	15
2	1	0.47	0.465	2.5
2	2	0.47	0.465	30
2	3	0.47	0.465	0
2	4	0.47	0.465	7.5
2	5	0.47	0.465	20
2	6	0.47	0.465	10
2	7	0.47	0.465	15
3	0	0.545	0.4075	0
3	1	0.545	0.4075	0
3	2	0.545	0.4075	2.5
3	3	0.545	0.4075	0
3	4	0.545	0.4075	0
3	5	0.545	0.4075	0
3	6	0.545	0.4075	0
3	7	0.545	0.4075	2.5
4	0	0.62	0.35	0
4	1	0.62	0.35	0
4	2	0.62	0.35	0
4	3	0.62	0.35	0
4	4	0.62	0.35	5
4	5	0.62	0.35	0
4	6	0.62	0.35	0
4	7	0.62	0.35	-5
5	0	0.2775	0.4525	0
5	1	0.2775	0.4525	10
5	2	0.2775	0.4525	12.5
5	3	0.2775	0.4525	0
5	4	0.2775	0.4525	15
5	5	0.2775	0.4525	15
5	6	0.2775	0.4525	20
5	7	0.2775	0.4525	12.5
6	0	0.3525	0.395	27.5
6	1	0.3525	0.395	12.5
6	2	0.3525	0.395	17.5
6	3	0.3525	0.395	12.5
6	4	0.3525	0.395	10
6	5	0.3525	0.395	17.5
6	6	0.3525	0.395	25
6	7	0.3525	0.395	20
7	0	0.4275	0.3375	12.5
7	1	0.4275	0.3375	20
7	2	0.4275	0.3375	5
7	3	0.4275	0.3375	2.5
7	4	0.4275	0.3375	20
7	5	0.4275	0.3375	35
7	6	0.4275	0.3375	17.5
7	7	0.4275	0.3375	15
8	0	0.5025	0.28	2.5
8	1	0.5025	0.28	0
8	2	0.5025	0.28	0
8	3	0.5025	0.28	2.5
8	4	0.5025	0.28	0
8	5	0.5025	0.28	2.5
8	6	0.5025	0.28	0
8	7	0.5025	0.28	12.5
9	0	0.235	0.325	42.5
9	1	0.235	0.325	10
9	2	0.235	0.325	37.5
9	3	0.235	0.325	7.5
9	4	0.235	0.325	12.5
9	5	0.235	0.325	25
9	6	0.235	0.325	47.5
9	7	0.235	0.325	30
10	0	0.31	0.2675	17.5
10	1	0.31	0.2675	27.5
10	2	0.31	0.2675	22.5
10	3	0.31	0.2675	27.5
10	4	0.31	0.2675	25
10	5	0.31	0.2675	15
10	6	0.31	0.2675	20
10	7	0.31	0.2675	25
11	0	0.385	0.21	17.5
11	1	0.385	0.21	17.5
11	2	0.385	0.21	5
11	3	0.385	0.21	10
11	4	0.385	0.21	20
11	5	0.385	0.21	27.5
11	6	0.385	0.21	12.5
11	7	0.385	0.21	5
12	0	0.1925	0.1975	32.5
12	1	0.1925	0.1975	32.5
12	2	0.1925	0.1975	27.5
12	3	0.1925	0.1975	45
12	4	0.1925	0.1975	17.5
12	5	0.1925	0.1975	25
12	6	0.1925	0.1975	20
12	7	0.1925	0.1975	42.5
13	0	0.2675	0.14	25
13	1	0.2675	0.14	25
13	2	0.2675	0.14	15
13	3	0.2675	0.14	17.5
13	4	0.2675	0.14	20
13	5	0.2675	0.14	27.5
13	6	0.2675	0.14	45
13	7	0.2675	0.14	37.5
14	0	0.15	0.07	15
14	1	0.15	0.07	42.5
14	2	0.15	0.07	42.5
14	3	0.15	0.07	30
14	4	0.15	0.07	12.5
14	5	0.15	0.07	50
14	6	0.15	0.07	52.5
14	7	0.15	0.07	55
end of bo640301.02
bo612901.04
0	0	0.32	0.58	125
0	1	0.32	0.58	97.5
0	2	0.32	0.58	125
0	3	0.32	0.58	110
0	4	0.32	0.58	92.5
1	0	0.395	0.5225	85
1	1	0.395	0.5225	127.5
1	2	0.395	0.5225	135
1	3	0.395	0.5225	105
1	4	0.395	0.5225	142.5
2	0	0.47	0.465	117.5
2	1	0.47	0.465	165
2	2	0.47	0.465	125
2	3	0.47	0.465	110
2	4	0.47	0.465	47.5
3	0	0.545	0.4075	127.5
3	1	0.545	0.4075	152.5
3	2	0.545	0.4075	125
3	3	0.545	0.4075	165
3	4	0.545	0.4075	142.5
4	0	0.62	0.35	142.5
4	1	0.62	0.35	132.5
4	2	0.62	0.35	110
4	3	0.62	0.35	167.5
4	4	0.62	0.35	132.5
5	0	0.2775	0.4525	65
5	1	0.2775	0.4525	12.5
5	2	0.2775	0.4525	2.5
5	3	0.2775	0.4525	37.5
5	4	0.2775	0.4525	45
6	0	0.3525	0.395	50
6	1	0.3525	0.395	27.5
6	2	0.3525	0.395	40
6	3	0.3525	0.395	65
6	4	0.3525	0.395	12.5
7	0	0.4275	0.3375	60
7	1	0.4275	0.3375	62.5
7	2	0.4275	0.3375	82.5
7	3	0.4275	0.3375	62.5
7	4	0.4275	0.3375	100
8	0	0.5025	0.28	52.5
8	1	0.5025	0.28	57.5
8	2	0.5025	0.28	47.5
8	3	0.5025	0.28	37.5
8	4	0.5025	0.28	-2.5
9	0	0.235	0.325	45
9	1	0.235	0.325	32.5
9	2	0.235	0.325	42.5
9	3	0.235	0.325	52.5
9	4	0.235	0.325	37.5
10	0	0.31	0.2675	20
10	1	0.31	0.2675	25
10	2	0.31	0.2675	37.5
10	3	0.31	0.2675	17.5
10	4	0.31	0.2675	52.5
11	0	0.385	0.21	65
11	1	0.385	0.21	70
11	2	0.385	0.21	95
11	3	0.385	0.21	97.5
11	4	0.385	0.21	75
12	0	0.1925	0.1975	65
12	1	0.1925	0.1975	60
12	2	0.1925	0.1975	57.5
12	3	0.1925	0.1975	45
12	4	0.1925	0.1975	25
13	0	0.2675	0.14	57.5
13	1	0.2675	0.14	67.5
13	2	0.2675	0.14	70
13	3	0.2675	0.14	100
13	4	0.2675	0.14	87.5
end of bo612901.04
bo5a0301.02
0	0	0.32	0.58	5
0	1	0.32	0.58	-5
0	2	0.32	0.58	10
0	3	0.32	0.58	2.5
0	4	0.32	0.58	20
1	0	0.395	0.5225	35
1	1	0.395	0.5225	32.5
1	2	0.395	0.5225	10
1	3	0.395	0.5225	25
1	4	0.395	0.5225	17.5
2	0	0.47	0.465	35
2	1	0.47	0.465	57.5
2	2	0.47	0.465	25
2	3	0.47	0.465	20
2	4	0.47	0.465	57.5
2	5	0.47	0.465	27.5
3	0	0.545	0.4075	65
3	1	0.545	0.4075	25
3	2	0.545	0.4075	40
3	3	0.545	0.4075	52.5
3	4	0.545	0.4075	12.5
4	0	0.62	0.35	22.5
4	1	0.62	0.35	45
4	2	0.62	0.35	20
4	3	0.62	0.35	12.5
4	4	0.62	0.35	25
5	0	0.2775	0.4525	12.5
5	1	0.2775	0.4525	0
5	2	0.2775	0.4525	-2.5
5	3	0.2775	0.4525	5
5	4	0.2775	0.4525	5
6	0	0.3525	0.395	45
6	1	0.3525	0.395	45
6	2	0.3525	0.395	15
6	3	0.3525	0.395	45
6	4	0.3525	0.395	62.5
7	0	0.4275	0.3375	50
7	1	0.4275	0.3375	57.5
7	2	0.4275	0.3375	22.5
7	3	0.4275	0.3375	70
7	4	0.4275	0.3375	52.5
8	0	0.5025	0.28	27.5
8	1	0.5025	0.28	37.5
8	2	0.5025	0.28	37.5
8	3	0.5025	0.28	45
8	4	0.5025	0.28	20
9	0	0.235	0.325	5
9	1	0.235	0.325	7.5
9	2	0.235	0.325	7.5
9	3	0.235	0.325	0
9	4	0.235	0.325	0
10	0	0.31	0.2675	27.5
10	1	0.31	0.2675	22.5
10	2	0.31	0.2675	40
10	3	0.31	0.2675	50
10	4	0.31	0.2675	85
11	0	0.385	0.21	35
11	1	0.385	0.21	57.5
11	2	0.385	0.21	22.5
11	3	0.385	0.21	22.5
11	4	0.385	0.21	52.5
12	0	0.1925	0.1975	0
12	1	0.1925	0.1975	2.5
12	2	0.1925	0.1975	-5
12	3	0.1925	0.1975	2.5
12	4	0.1925	0.1975	-5
13	0	0.2675	0.14	22.5
13	1	0.2675	0.14	42.5
13	2	0.2675	0.14	50
13	3	0.2675	0.14	82.5
13	4	0.2675	0.14	50
